Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Founded,Ownership,Industry,Sector,Revenue,Minimum Salary,Maximum Salary,Average Salary,salary_category,Rating Interval,Min Employees,Max Employees,Ownership Category,Ownership_College / University,Ownership_Company - Private,Ownership_Company - Public,Ownership_Contract,Ownership_Government,Ownership_Hospital,Ownership_Nonprofit Organization,Ownership_Other Organization,Ownership_Private Practice / Firm,Ownership_Self-employed,Ownership_Subsidiary or Business Segment,Education Level,Experience Level,python,excel,hadoop,spark,aws,tableau,State
Data Scientist,80-132 ,3.4,USI,"Southfield, MI","Saint Paul, MN",1001 - 5000 ,1998,Company - Private,Construction,"Construction, Repair & Maintenance",$100 to $500 million (USD),80,132,106,Low,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Mid-Senior,1,1,0,0,0,0, MI
Data Scientist,80-132 ,3.9,GSK,"Collegeville, PA","Brentford, United Kingdom",10000+ ,,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),80,132,106,Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,1,0,1,1, PA
Data Scientist,80-132 ,3.8,CIA,"Washington, DC","Langley, VA",Unknown,1947,Government,Federal Agencies,Government,Unknown / Non-Applicable,80,132,106,Low,3-4,Unknown,Unknown,Public,False,False,False,False,True,False,False,False,False,False,False,Bachelor,Entry,0,0,0,0,0,0, DC
Data Scientist,80-132 ,4.5,Maven Wave Partners,"Chicago, IL","Chicago, IL",201 - 500 ,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),80,132,106,Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,1,0,1,1, IL
Data Scientist,80-132 ,4.3,Ovative Group,"Minneapolis, MN","Minneapolis, MN",51 - 200 ,2009,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),80,132,106,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,0,0,0,0, MN
Data Scientist,80-132 ,3.6,Kognetics,"Gahanna, OH","New York, NY",1 - 50 ,,Company - Private,,,Unknown / Non-Applicable,80,132,106,Low,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,PhD,Not Mentioned,1,1,0,0,0,0, OH
Data Scientist,80-132 ,2.9,Envision Healthcare,"Nashville, TN","Nashville, TN",10000+ ,2005,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,80,132,106,Low,2-3,10001 ,10000+ ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,1,1,1,1, TN
Data Scientist,80-132 ,2.9,"Pragmatics, Inc.",United States,"Reston, VA",201 - 500 ,1985,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),80,132,106,Low,2-3,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,1,0,1,0,US
Decision Scientist,80-132 ,4.5,Johns Hopkins University Applied Physics Laboratory,"Laurel, MD","Laurel, MD",5001 - 10000 ,1942,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),80,132,106,Low,4-5,5001 , 10000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,PhD,Entry,0,1,0,1,0,0, MD
Data Scientist - TS/SCI FSP or CI Required,80-132 ,5.0,Phoenix Operations Group,"Annapolis Junction, MD","Woodbine, MD",1 - 50 ,2011,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),80,132,106,Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,1,0,0, MD
Data Scientist,80-132 ,3.5,Crossover Health,"San Clemente, CA","Aliso Viejo, CA",1 - 50 ,2010,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),80,132,106,Low,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Not Mentioned,1,1,0,0,0,1, CA
Data Scientist,80-132 ,4.0,Lorven Technologies Inc,"New York, NY","Plainsboro, NJ",1 - 50 ,,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),80,132,106,Low,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,1,0,0,0,0,0, NY
Data Scientist,80-132 ,4.4,Meridian Knowledge Solutions,"Washington, DC","Reston, VA",51 - 200 ,1997,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),80,132,106,Low,4-5,51 , 200 ,Private,False,False,False,False,False,False,False,False,False,False,True,Master,Senior,0,1,0,0,0,0, DC
Data Scientist,80-132 ,4.2,UST Global,"Atlanta, GA","Aliso Viejo, CA",10000+ ,1999,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),80,132,106,Low,4-5,10001 ,10000+ ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Mid-Senior,1,1,1,1,1,0, GA
Data Scientist,80-132 ,3.2,IMG Systems,"Plano, TX","Plano, TX",1 - 50 ,,Company - Private,Consulting,Business Services,$1 to $5 million (USD),80,132,106,Low,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,0,0,0,0,0, TX
Data Scientist,80-132 ,3.4,Trident Systems Inc,"Fairfax, VA","Fairfax, VA",51 - 200 ,1985,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $50 million (USD),80,132,106,Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,0,0,0,0,0,0, VA
Data Scientist,80-132 ,4.7,"Tygart Technology, Inc","Washington, DC","Fairmont, WV",1 - 50 ,,Company - Private,,,$1 to $5 million (USD),80,132,106,Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,1,0,0,0, DC
Senior Data Scientist,87-141 ,4.2,ManTech,"Alexandria, VA","Herndon, VA",5001 - 10000 ,1968,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),87,141,114,Low,4-5,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,1,1,0,1, VA
Data Scientist,87-141 ,,"GrainBridge, LLC","Omaha, NE",,Unknown,,,,,,87,141,114,Low,,Unknown,Unknown,Other,False,False,False,False,False,False,False,False,False,False,False,Master,Mid-Senior,1,1,0,0,1,0, NE
Data Scientist,87-141 ,3.2,First Health Group,"Wellesley, MA","Bethesda, MD",10000+ ,,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),87,141,114,Low,3-4,10001 ,10000+ ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,0,0,0,0,0,0, MA
Data Scientist,87-141 ,,Sprezzatura Management Consulting,"Washington, VA","McLean, VA",Unknown,,Company - Private,,,Unknown / Non-Applicable,87,141,114,Low,,Unknown,Unknown,Private,False,True,False,False,False,False,False,False,False,False,False,bachelor,Entry,0,1,0,0,0,0, VA
Data Scientist,87-141 ,2.8,"Progress Rail, A Caterpillar Company","Fort Worth, TX","Albertville, AL",1001 - 5000 ,1983,Subsidiary or Business Segment,Rail,Transportation & Logistics,$2 to $5 billion (USD),87,141,114,Low,2-3,1001 , 5000 ,Private,False,False,False,False,False,False,False,False,False,False,True,Master,Entry,1,1,0,0,1,0, TX
Data Scientist,87-141 ,4.2,UST Global,"Atlanta, GA","Aliso Viejo, CA",10000+ ,1999,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),87,141,114,Low,4-5,10001 ,10000+ ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Mid-Senior,1,1,1,1,1,0, GA
Data Scientist,87-141 ,4.5,Axiologic Solutions,"Alexandria, VA","Fairfax, VA",51 - 200 ,2009,Company - Private,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,87,141,114,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,0,0,0,0,1,0, VA
Data Scientist,87-141 ,3.0,Indigo Slate,"Bellevue, WA","Bellevue, WA",51 - 200 ,2006,Company - Private,Consulting,Business Services,$10 to $25 million (USD),87,141,114,Low,2-3,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Senior,1,0,0,1,0,0, WA
Data Scientist,87-141 ,3.3,Cubic,United States,"San Diego, CA",5001 - 10000 ,1951,Company - Public,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),87,141,114,Low,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Master,Senior,1,1,1,0,0,0,US
Data Scientist,87-141 ,4.0,Advanced Bio-Logic Solutions Corp,"Thousand Oaks, CA","Westlake Village, CA",1 - 50 ,,Company - Private,,,Less than $1 million (USD),87,141,114,Low,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Not Mentioned,1,0,0,0,0,0, CA
Data Engineer,87-141 ,3.5,Alignment Healthcare,"Orange, CA","Orange, CA",501 - 1000 ,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,87,141,114,Low,3-4,501 , 1000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,0,1,1,1,1,1, CA
Data Scientist,87-141 ,3.5,WGSN,"Baltimore, MD","New York, NY",1 - 50 ,1998,Company - Private,Consulting,Business Services,$50 to $100 million (USD),87,141,114,Low,3-4,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,1,1,1,0,1, MD
Data Scientist,87-141 ,3.6,"ISYS Technologies, Inc.","Herndon, VA","Littleton, CO",51 - 200 ,1990,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),87,141,114,Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,0,1,1,0,1, VA
Data Scientist,87-141 ,3.0,TransVoyant,"Alexandria, VA","Alexandria, VA",51 - 200 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,87,141,114,Low,2-3,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,0,0,1,1,0,0, VA
Data Scientist/Data Analytics Practitioner,87-141 ,4.0,Noblis,"Bridgeport, WV","Reston, VA",1001 - 5000 ,1996,Nonprofit Organization,Consulting,Business Services,$100 to $500 million (USD),87,141,114,Low,3-4,1001 , 5000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Bachelor,Mid-Senior,1,0,0,0,0,0, WV
Data Scientist,87-141 ,4.6,Murray Resources,"The Woodlands, TX","Houston, TX",1 - 50 ,1988,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),87,141,114,Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Mid-Senior,1,1,1,0,0,1, TX
Data Scientist,87-141 ,4.3,Geotab,"Oakville, CA","Oakville, Canada",1001 - 5000 ,2000,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),87,141,114,Low,4-5,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Phd,Entry,1,1,0,1,0,0, CA
Data Scientist,87-141 ,4.7,CRS Group,"Chicago, IL","Itasca, IL",51 - 200 ,1994,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),87,141,114,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,0,0,0,0,0,0, IL
Data Scientist,87-141 ,3.7,EGlobalTech,"Arlington, VA","Vienna, VA",201 - 500 ,2004,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,87,141,114,Low,3-4,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Mid-Senior,1,1,0,0,1,0, VA
"Data Scientist, Kinship - NYC/Portland",92-155 ,3.9,Mars,"New York, NY","Mc Lean, VA",10000+ ,,Company - Private,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),92,155,123,Low,3-4,10001 ,10000+ ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,1,0,0, NY
Data Scientist,92-155 ,3.0,"Central Business Solutions, Inc","Seattle, WA","Fremont, CA",51 - 200 ,,Company - Private,Consulting,Business Services,$5 to $10 million (USD),92,155,123,Low,2-3,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,1,1,1,1,0, WA
Data Scientist,92-155 ,2.5,KeHE Distributors,"Naperville, IL","Naperville, IL",5001 - 10000 ,1954,Company - Private,Wholesale,Business Services,Unknown / Non-Applicable,92,155,123,Low,2-3,5001 , 10000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,1,1,1,1, IL
Data Scientist,92-155 ,3.5,Blackstone Talent Group,"San Francisco, CA","San Francisco, CA",51 - 200 ,1998,Company - Private,Consulting,Business Services,$25 to $50 million (USD),92,155,123,Low,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,0,1,0, CA
Data Scientist - TS/SCI Required,92-155 ,5.0,Phoenix Operations Group,"Baltimore, MD","Woodbine, MD",1 - 50 ,2011,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),92,155,123,Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,0,1,0,0, MD
Data Scientist,92-155 ,,Sophinea,"Chantilly, VA",,1 - 50 ,,,,,Unknown / Non-Applicable,92,155,123,Low,,1 , 50 ,Other,False,False,False,False,False,False,False,False,False,False,False,Bachelor,Senior,0,0,0,0,0,0, VA
Senior Data Scientist,92-155 ,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO",5001 - 10000 ,,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),92,155,123,Low,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Not Mentioned,Not Mentioned,1,1,0,0,0,0, VA
Data Scientist,92-155 ,3.0,Moxie Software,"Bellevue, WA","San Bruno, CA",51 - 200 ,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,92,155,123,Low,2-3,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,advanced degree,Senior,1,0,1,1,0,0, WA
Data Scientist(s)/Machine Learning Engineer,92-155 ,5.0,Blue Horizon Tek Solutions,"New York, NY","Coconut Creek, FL",1 - 50 ,1987,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,92,155,123,Low,4-5,1 , 50 ,Private,False,True,False,False,False,False,False,False,False,False,False,Bachelor,Entry,1,1,0,0,0,0, NY
Data Scientist,92-155 ,4.7,Unicom Technologies INC,"Chicago, IL","Naperville, IL",51 - 200 ,,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,92,155,123,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,1,1,1,1,1,0, IL
Data Engineer,92-155 ,3.3,Americo Life,"Kansas City, MO","Kansas City, MO",201 - 500 ,1992,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),92,155,123,Low,3-4,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,Phd,Mid-Senior,1,1,1,1,1,0, MO
Data Scientist,92-155 ,3.3,Tokio Marine HCC,"Houston, TX","Houston, TX",1001 - 5000 ,1974,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,92,155,123,Low,3-4,1001 , 5000 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,0,0,0,0,0, TX
Data Scientist,92-155 ,3.5,CACI International,"Chantilly, VA","Arlington, VA",10000+ ,1962,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),92,155,123,Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,0,1,0,0,0,0, VA
"AI/ML - Machine Learning Scientist, Siri Understanding",92-155 ,4.1,Apple,"Santa Clara, CA","Cupertino, CA",10000+ ,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),92,155,123,Low,4-5,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Phd,Entry,1,0,0,0,0,0, CA
Data Scientist,92-155 ,3.5,Maxar Technologies,"Herndon, VA","Westminster, CO",5001 - 10000 ,,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),92,155,123,Low,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,1,0,1,1,0,1, VA
ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR,92-155 ,3.9,Southwest Research Institute,"Oklahoma City, OK","San Antonio, TX",1001 - 5000 ,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),92,155,123,Low,3-4,1001 , 5000 ,Nonprofit,False,False,False,False,False,False,True,False,False,False,False,Not Mentioned,Mid-Senior,1,1,0,0,0,0, OK
Data Scientist,92-155 ,4.7,Compass Consulting Group,"Thousand Oaks, CA","Danville, CA",51 - 200 ,2008,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,92,155,123,Low,4-5,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Not Mentioned,1,0,0,0,0,0, CA
Data Science Software Engineer,92-155 ,4.8,Klaviyo,"Boston, MA","Boston, MA",201 - 500 ,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,92,155,123,Low,4-5,201 , 500 ,Private,False,True,False,False,False,False,False,False,False,False,False,bachelor,Senior,1,0,0,0,0,0, MA
"Scientist / Group Lead, Cancer Biology",92-155 ,,Monte Rosa Therapeutics,"Cambridge, MA",,Unknown,,,,,,92,155,123,Low,,Unknown,Unknown,Other,False,False,False,False,False,False,False,False,False,False,False,PhD,Entry,0,1,0,0,0,0, MA
AI Ops Data Scientist,92-155 ,4.0,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ ,,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),92,155,123,Low,3-4,10001 ,10000+ ,Public,False,False,True,False,False,False,False,False,False,False,False,Master,Mid-Senior,1,0,1,1,1,0, MD
Senior Data Scientist,105-167 ,3.8,GutCheck,"Denver, CO","Denver, CO",51 - 200 ,2009,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),105,167,136,Medium,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Not Mentioned,Senior,0,0,0,0,0,0, CO
Sr. ML/Data Scientist - AI/NLP/Chatbot,105-167 ,3.8,Juniper Networks,"Cupertino, CA","Sunnyvale, CA",5001 - 10000 ,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),105,167,136,Medium,3-4,5001 , 10000 ,Public,False,False,True,False,False,False,False,False,False,False,False,PhD,Mid-Senior,1,1,0,1,1,0, CA
Data Scientist,105-167 ,2.7,Hexagon US Federal,"Lexington Park, MD","Chantilly, VA",51 - 200 ,2010,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,105,167,136,Medium,2-3,51 , 200 ,Public,False,False,True,False,False,False,False,False,False,False,False,Bachelor,Entry,0,1,0,0,1,0, MD
Data Scientist,105-167 ,4.0,Comtech Global Inc,"Washington, DC","Columbus, OH",51 - 200 ,,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),105,167,136,Medium,3-4,51 , 200 ,Private,False,True,False,False,False,False,False,False,False,False,False,Master,Entry,1,0,1,1,1,1, DC
Data Scientist,105-167 ,,Berico Technologies,"Fort Belvoir, VA",,Unknown,,,,,,105,167,136,Medium,,Unknown,Unknown,Other,False,False,False,False,False,False,False,False,False,False,False,Not Mentioned,Entry,0,1,0,0,1,0, VA
